duoarea,area-name,product,product-name,process,process-name,series,series-description,value,year,month,Cluster_Label
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,3.049,2023,10,71
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.9633333333333332,2023,10,66
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.209,2023,10,64
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.228,2023,10,62
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.9964285714285712,2023,10,68
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.208,2023,10,60
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.9599999999999997,2023,10,66
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.928333333333333,2023,10,67
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.843,2023,10,69
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.887,2023,10,65
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.27,2023,10,70
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.948,2023,10,63
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0349999999999997,2023,10,61
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,3.041,2023,10,71
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.487,2023,9,72
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,2.0854761904761903,2023,9,73
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.53,2023,9,74
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,2.045952380952381,2023,9,75
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.241,2023,9,76
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,3.125,2023,9,77
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.1726190476190474,2023,9,78
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,3.058,2023,9,79
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.395,2023,9,80
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,3.296,2023,9,81
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,2.1269047619047616,2023,9,82
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.426,2023,9,83
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.631,2023,9,74
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,2.098095238095238,2023,9,73
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.511,2023,9,83
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.58,2023,9,72
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,3.066,2023,9,79
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.477,2023,9,80
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,2.1304761904761906,2023,9,82
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.259,2023,9,76
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,2.0671428571428567,2023,9,75
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,3.13,2023,9,77
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.155238095238095,2023,9,78
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,3.333,2023,9,81
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.564,2023,9,83
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,2.0654761904761902,2023,9,75
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.316,2023,9,76
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,3.099,2023,9,79
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.657,2023,9,72
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,3.398,2023,9,81
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,2.1064285714285713,2023,9,82
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,2.0866666666666664,2023,9,73
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,3.176,2023,9,77
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.1219047619047617,2023,9,78
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.515,2023,9,80
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.727,2023,9,74
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.159,2023,9,76
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.615,2023,9,74
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.548,2023,9,72
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,3.231,2023,9,81
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,2.0385714285714287,2023,9,73
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,2.058095238095238,2023,9,82
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.476,2023,9,83
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.44,2023,9,80
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,2.018333333333333,2023,9,75
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.979,2023,9,79
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,3.043,2023,9,77
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.075,2023,9,78
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.465,2023,9,83
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.9338095238095236,2023,9,73
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.9197619047619046,2023,9,75
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.751,2023,9,74
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,3.152,2023,9,81
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.554,2023,9,72
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.962142857142857,2023,9,78
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.9485714285714286,2023,9,82
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.112,2023,9,76
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.929,2023,9,79
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,3.026,2023,9,77
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.392,2023,9,80
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.583,2023,8,84
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.8880952380952378,2023,8,85
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.475,2023,8,86
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,3.053,2023,8,87
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.797,2023,8,88
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.899285714285714,2023,8,89
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.387,2023,8,90
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.948,2023,8,91
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.14,2023,8,92
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,3.17,2023,8,93
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.8797619047619047,2023,8,94
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.871190476190476,2023,8,95
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.054,2023,8,92
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.9142857142857144,2023,8,85
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.5,2023,8,86
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.904047619047619,2023,8,94
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.894047619047619,2023,8,95
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.988,2023,8,87
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.619,2023,8,84
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,3.078,2023,8,93
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.903,2023,8,91
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.405,2023,8,90
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.9261904761904762,2023,8,89
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.853,2023,8,88
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.531,2023,8,86
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.963809523809524,2023,8,85
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.088,2023,8,92
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.443,2023,8,90
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.889,2023,8,88
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,3.117,2023,8,93
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.9511904761904761,2023,8,94
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.939047619047619,2023,8,95
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.954,2023,8,91
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,3.027,2023,8,87
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.645,2023,8,84
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.9773809523809522,2023,8,89
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.825,2023,8,88
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.905,2023,8,91
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.9383333333333332,2023,8,89
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.494,2023,8,86
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.413,2023,8,90
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,3.031,2023,8,93
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.9047619047619047,2023,8,95
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.9161904761904762,2023,8,94
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.927142857142857,2023,8,85
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.625,2023,8,84
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.006,2023,8,92
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.96,2023,8,87
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.847,2023,7,96
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.8942857142857141,2023,7,97
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.849,2023,7,98
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.8747619047619046,2023,7,99
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.795,2023,7,100
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.854,2023,7,101
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.828,2023,7,102
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.912,2023,7,103
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.573,2023,7,104
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.463,2023,7,105
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.8640476190476192,2023,7,106
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.8847619047619046,2023,7,107
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.666,2023,7,98
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.791904761904762,2023,7,99
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.637,2023,7,96
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.718,2023,7,103
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.33,2023,7,105
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.7997619047619047,2023,7,97
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.609,2023,7,100
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.626,2023,7,102
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.643,2023,7,101
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.7852380952380953,2023,7,106
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.797380952380952,2023,7,107
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.417,2023,7,104
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.573,2023,7,102
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.79,2023,7,97
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.567,2023,7,98
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.637,2023,7,103
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.58,2023,7,96
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.589,2023,7,101
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.7804761904761903,2023,7,99
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.7728571428571427,2023,7,106
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.339,2023,7,104
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.272,2023,7,105
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.7871428571428571,2023,7,107
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.561,2023,7,100
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.161,2023,7,105
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.7054761904761904,2023,7,99
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.7104761904761905,2023,7,107
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.699047619047619,2023,7,106
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.452,2023,7,98
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.467,2023,7,96
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.221,2023,7,104
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.528,2023,7,103
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.452,2023,7,100
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.461,2023,7,102
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.7097619047619048,2023,7,97
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.477,2023,7,101
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.17,2023,6,108
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.6573809523809522,2023,6,109
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.6530952380952382,2023,6,110
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.6569047619047619,2023,6,111
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.403,2023,6,112
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.4,2023,6,113
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.6559523809523808,2023,6,114
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.484,2023,6,115
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.407,2023,6,116
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.582,2023,6,117
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.422,2023,6,118
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.396,2023,6,119
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.198,2023,6,108
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.43,2023,6,116
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.575,2023,6,117
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.676904761904762,2023,6,110
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.42,2023,6,112
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.478,2023,6,118
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.492,2023,6,115
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.6773809523809524,2023,6,114
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.6826190476190475,2023,6,111
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.42,2023,6,113
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.6811904761904761,2023,6,109
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.414,2023,6,119
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.584,2023,6,117
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.387,2023,6,119
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.396,2023,6,116
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.196,2023,6,108
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.488,2023,6,115
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.653333333333333,2023,6,110
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.6578571428571427,2023,6,109
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.408,2023,6,112
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.6545238095238093,2023,6,114
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.419,2023,6,118
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.391,2023,6,113
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.6573809523809522,2023,6,111
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.707142857142857,2023,6,111
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.38,2023,6,118
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.6954761904761901,2023,6,114
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.422,2023,6,112
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.381,2023,6,119
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.375,2023,6,116
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.587,2023,6,117
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.7033333333333334,2023,6,109
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.499,2023,6,115
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.378,2023,6,113
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.223,2023,6,108
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.7042857142857142,2023,6,110
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.246,2023,6,108
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.307,2023,6,119
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.296,2023,6,116
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.6561904761904762,2023,6,114
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.663095238095238,2023,6,110
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.6659523809523809,2023,6,111
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.523,2023,6,117
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.434,2023,6,115
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.662380952380952,2023,6,109
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.301,2023,6,113
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.303,2023,6,118
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.371,2023,6,112
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.5,2023,5,120
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.732142857142857,2023,5,121
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.728095238095238,2023,5,122
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.369,2023,5,123
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.361,2023,5,124
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.7197619047619048,2023,5,125
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.361,2023,5,126
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.573,2023,5,127
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.7328571428571429,2023,5,128
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.428,2023,5,129
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.371,2023,5,130
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.682,2023,5,131
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.42,2023,5,120
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.7038095238095237,2023,5,122
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.7069047619047617,2023,5,128
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.373,2023,5,123
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.369,2023,5,126
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.6966666666666668,2023,5,125
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.386,2023,5,130
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.37,2023,5,124
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.533,2023,5,131
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.7057142857142857,2023,5,121
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.363,2023,5,129
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.474,2023,5,127
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.42,2023,5,127
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.363,2023,5,130
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.327,2023,5,129
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.36,2023,5,124
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.364,2023,5,126
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.371,2023,5,123
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.465,2023,5,131
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.7159523809523807,2023,5,121
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.7147619047619045,2023,5,128
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.7099999999999997,2023,5,122
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.7016666666666664,2023,5,125
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.375,2023,5,120
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.32,2023,5,120
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.6923809523809523,2023,5,128
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.31,2023,5,123
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.276,2023,5,129
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.291,2023,5,130
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.403,2023,5,131
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.363,2023,5,127
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.6864285714285714,2023,5,122
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.677142857142857,2023,5,125
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.295,2023,5,124
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.6942857142857142,2023,5,121
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.301,2023,5,126
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.5,2023,4,132
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.457,2023,4,133
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.541,2023,4,134
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.418,2023,4,135
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.414,2023,4,136
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.576,2023,4,137
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.8173809523809523,2023,4,138
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.805,2023,4,139
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.793095238095238,2023,4,140
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.422,2023,4,141
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.415,2023,4,142
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.8135714285714286,2023,4,143
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.531,2023,4,141
0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.534,2023,4,136
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.594,2023,4,132
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.551,2023,4,135
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.672,2023,4,137
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.8857142857142857,2023,4,138
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.8669047619047616,2023,4,140
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.8859523809523806,2023,4,143
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.529,2023,4,142
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.549,2023,4,133
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.637,2023,4,134
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.8788095238095237,2023,4,139
0.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.62,2023,4,142
0.0,1.0,2.0,2.0,3.0,3.0,7.0,11.0,2.671,2023,4,133
1.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.9466666666666668,2023,4,143
0.0,1.0,2.0,2.0,0.0,0.0,4.0,8.0,2.843,2023,4,137
0.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2.786,2023,4,134
1.0,0.0,0.0,0.0,2.0,2.0,10.0,2.0,1.938095238095238,2023,4,139
1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.9485714285714286,2023,4,138
1.0,0.0,0.0,0.0,3.0,3.0,11.0,3.0,1.924047619047619,2023,4,140
0.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,2.619,2023,4,141
0.0,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.73,2023,4,132
0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.673,2023,4,135
